"id","catalog_id","price","currency","is_available","date_checked","created_at","merchant","review_count","position","list_price","description","id-2","google_shopping_id","title","link","image_link","price-2","currency-2","is_available-2","last_checked","created_at-2","updated_at","description-2","review_count-2","position-2","sku","brand","source_type","id-3","reference_brand","reference_product","competitor_brand","search_query","active","created_at-3","updated_at-2","reference_product_description","min_price","max_price","site_id"
"price_ce135afa84264cffa9b950304357810e","prod_513c8024be1e4df8b4b0c309d9e82afb","360.39","USD",False,"2025-06-26 19:57:09.354756","2025-06-26 19:59:14.47035","CabinetSet.com",NULL,NULL,NULL,"Refrigerator wall cabinet with 2 doors.","prod_513c8024be1e4df8b4b0c309d9e82afb",NULL,"M6-OW-W361824","https://www.cabinetset.com/rw3618-springfield-white-rta ",NULL,NULL,NULL,True,"2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_53616875d92b49c2b56377dfb6a13eb5","RTA Cabinet Store","W361824","Cabinet Set","W361824",True,"2025-06-26 18:37:21.467723","2025-06-26 18:37:21.467723",NULL,NULL,NULL,"site_1296c4e3b24a4fa080ac530006d03a9b"
"price_bdead951d0ac4263b5051a74d4b79dcd","prod_9631834b354d48d19195ef3c8c8f82ed","394.9","USD",False,"2025-06-26 19:57:09.354756","2025-06-26 19:59:14.007732","CabinetSet.com",NULL,NULL,NULL,"Wall cabinet with 2 doors and 2 shelves. This cabinet is also available with glass doors, see the Accessories tab for more details.","prod_9631834b354d48d19195ef3c8c8f82ed",NULL,"M6-OW-W2436","https://www.cabinetset.com/w2436-springfield-white-rta ",NULL,NULL,NULL,True,"2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_0c33ce57d1c24a998a1d1c2c80d0e4c1","RTA Cabinet Store","W2436","Cabinet Set","W2436",True,"2025-06-26 18:37:21.467723","2025-06-26 18:37:21.467723",NULL,NULL,NULL,"site_1296c4e3b24a4fa080ac530006d03a9b"
"price_85ef7b1974f14a5aa5431405d457bce3","prod_230d02d54b8f4d318c1cd21785f4bf85","462.7","USD",False,"2025-06-26 19:57:09.354756","2025-06-26 19:59:12.897301","CabinetSet.com",NULL,NULL,NULL,"Wall cabinet with 2 doors and 2 shelves. This cabinet is also available with glass doors, see the Accessories tab for more details.","prod_230d02d54b8f4d318c1cd21785f4bf85",NULL,"M6-OW-W3036","https://www.cabinetset.com/w3036-springfield-white-rta ",NULL,NULL,NULL,True,"2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_b31fac3812214287ad46cd80fb639911","RTA Cabinet Store","W3036","Cabinet Set","W3036",True,"2025-06-26 18:37:21.467723","2025-06-26 18:37:21.467723",NULL,NULL,NULL,"site_1296c4e3b24a4fa080ac530006d03a9b"
"price_21cffb0b6b4346d4a73d614f47666f7a","prod_d83f34cdf59d40c989240734d4775e06","567.07","USD",False,"2025-06-26 19:57:09.354756","2025-06-26 19:59:03.375895","CabinetSet.com",NULL,NULL,NULL,"Base cabinet with 2 doors, 1 drawer, and 1 shelf.","prod_d83f34cdf59d40c989240734d4775e06",NULL,"M6-OW-B30S","https://www.cabinetset.com/b30s-springfield-white-rta ",NULL,NULL,NULL,True,"2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_4d3516ed2d2e4ea29980245817723b96","RTA Cabinet Store","B30","Cabinet Set","B30",True,"2025-06-26 18:37:21.467723","2025-06-26 18:37:21.467723",NULL,NULL,NULL,"site_1296c4e3b24a4fa080ac530006d03a9b"
"price_25d6af4414084da7acc13ceb58e33296","prod_687869598b474998953387c91447b435","859.24","USD",True,"2025-06-26 19:57:09.354756","2025-06-26 19:59:01.039785","RTACabinetStore.com",NULL,NULL,"1145.65","Bright, crisp and modern, this cabinet line has a versatile appeal. The design incorporates the architectural shaker styling with pleasing proportions.","prod_687869598b474998953387c91447b435",NULL,"LS36","https://www.rtacabinetstore.com/RTA-Kitchen-Cabinets/item/SW5-LSB36-5PC",NULL,NULL,NULL,True,"2025-06-26 14:46:28.877149","2025-06-26 14:46:28.877149","2025-06-26 14:46:28.877149",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_23f8699168ee437d84e977f57f89bf3a","RTA Cabinet Store","LS36","RTA Cabinet Store","LS36",True,"2025-06-26 14:46:28.87615","2025-06-26 14:46:28.87615",NULL,NULL,NULL,"site_1f22e98c91104993ab412a8ee7fc4726"
"price_137e98b566704f9290aa7f17368d3710","prod_5609c5a3746349138fc67c0ddc863dbc","31.25","USD",False,"2025-06-26 19:57:09.354756","2025-06-26 19:58:25.112089","CabinetSet.com",NULL,NULL,NULL,"Toe kick. Base cabinets come with toe kicks. We recommend installing this toe kick over the original cabinet toe kicks. It will cover small seams between cabinet toe kicks and make the toe kick area one solid surface.","prod_5609c5a3746349138fc67c0ddc863dbc",NULL,"M6-OW-TKC","https://www.cabinetset.com/tkc-springfield-white ",NULL,NULL,NULL,True,"2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_bae48d2e359c43a8b8f64d5cc277bcde","RTA Cabinet Store","Toe Kick 8","Cabinet Set","Toe Kick 8",True,"2025-06-26 18:37:21.467723","2025-06-26 18:37:21.467723",NULL,NULL,NULL,"site_1296c4e3b24a4fa080ac530006d03a9b"
"price_f9b56e2dd9534b2684759f4bac6b312b","prod_567975a6f11c4dde8d0d8d8fe891b7d2","67.37","USD",True,"2025-06-26 19:57:09.354756","2025-06-26 19:58:17.589935","RTACabinetStore.com",NULL,NULL,"89.82","Bright, crisp and modern, this cabinet line has a versatile appeal. The design incorporates the architectural shaker styling with pleasing proportions.","prod_567975a6f11c4dde8d0d8d8fe891b7d2",NULL,"DWR3","https://www.rtacabinetstore.com/RTA-Kitchen-Cabinets/item/SW5-DWR3-5PC",NULL,NULL,NULL,True,"2025-06-26 14:46:28.877149","2025-06-26 14:46:28.877149","2025-06-26 14:46:28.877149",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_c0d0d5db3b8142cc80f22f2f8e8415e5","RTA Cabinet Store","DWR3","RTA Cabinet Store","DWR3",True,"2025-06-26 14:46:28.87615","2025-06-26 14:46:28.87615",NULL,NULL,NULL,"site_1f22e98c91104993ab412a8ee7fc4726"
"price_18b942548b124836bfb1593c66cdee4e","prod_27a2d63e5feb4ecfa3d090343ad51c9d","273.3","USD",True,"2025-06-26 19:57:09.354756","2025-06-26 19:58:15.020381","RTACabinetStore.com",NULL,NULL,"364.4","Bright, crisp and modern, this cabinet line has a versatile appeal. The design incorporates the architectural shaker styling with pleasing proportions.","prod_27a2d63e5feb4ecfa3d090343ad51c9d",NULL,"W361824","https://www.rtacabinetstore.com/RTA-Kitchen-Cabinets/item/SW5-W361824-5PC",NULL,NULL,NULL,True,"2025-06-26 14:46:28.877149","2025-06-26 14:46:28.877149","2025-06-26 14:46:28.877149",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_8554956551c24d61803591390e314de0","RTA Cabinet Store","W361824","RTA Cabinet Store","W361824",True,"2025-06-26 14:46:28.87615","2025-06-26 14:46:28.87615",NULL,NULL,NULL,"site_1f22e98c91104993ab412a8ee7fc4726"
"price_f3bca3dad0514c9ab8603428b4e0aa93","prod_b4111bf97b764f719a5055fd0b1a34ae","314.66","USD",True,"2025-06-26 19:57:09.354756","2025-06-26 19:58:13.729951","RTACabinetStore.com",NULL,NULL,"419.55","Bright, crisp and modern, this cabinet line has a versatile appeal. The design incorporates the architectural shaker styling with pleasing proportions.","prod_b4111bf97b764f719a5055fd0b1a34ae",NULL,"W3036","https://www.rtacabinetstore.com/RTA-Kitchen-Cabinets/item/SW5-W3036-5PC",NULL,NULL,NULL,True,"2025-06-26 14:46:28.877149","2025-06-26 14:46:28.877149","2025-06-26 14:46:28.877149",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_a5b2b32c0e584afdae6f22938f3d96af","RTA Cabinet Store","W3036","RTA Cabinet Store","W3036",True,"2025-06-26 14:46:28.87615","2025-06-26 14:46:28.87615",NULL,NULL,NULL,"site_1f22e98c91104993ab412a8ee7fc4726"
"price_67179e67e4e2470082c86712be3bc035","prod_35915b4cdf6343009f8aba70750d8819","368.55","USD",True,"2025-06-26 19:57:09.354756","2025-06-26 19:58:06.501051","RTACabinetStore.com",NULL,NULL,"491.4","Bright, crisp and modern, this cabinet line has a versatile appeal. The design incorporates the architectural shaker styling with pleasing proportions.","prod_35915b4cdf6343009f8aba70750d8819",NULL,"DB24","https://www.rtacabinetstore.com/RTA-Kitchen-Cabinets/item/SW5-DB24-3-5PC",NULL,NULL,NULL,True,"2025-06-26 14:46:28.877149","2025-06-26 14:46:28.877149","2025-06-26 14:46:28.877149",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_897502b073e54ee1a1d9fb90162476d9","RTA Cabinet Store","DB24","RTA Cabinet Store","DB24",True,"2025-06-26 14:46:28.87615","2025-06-26 14:46:28.87615",NULL,NULL,NULL,"site_1f22e98c91104993ab412a8ee7fc4726"
"price_68142c1ef565497d82d11232582e2931","prod_f37937d8d36443188c2228450330964b","268.47","USD",True,"2025-06-26 19:57:09.354756","2025-06-26 19:58:00.139094","RTACabinetStore.com",NULL,NULL,"357.96","Bright, crisp and modern, this cabinet line has a versatile appeal. The design incorporates the architectural shaker styling with pleasing proportions.","prod_f37937d8d36443188c2228450330964b",NULL,"W2436","https://www.rtacabinetstore.com/RTA-Kitchen-Cabinets/item/SW5-W2436-2-5PC",NULL,NULL,NULL,True,"2025-06-26 14:46:28.877149","2025-06-26 14:46:28.877149","2025-06-26 14:46:28.877149",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_6ca625041ae74f0f941e8e69458a909a","RTA Cabinet Store","W2436","RTA Cabinet Store","W2436",True,"2025-06-26 14:46:28.87615","2025-06-26 14:46:28.87615",NULL,NULL,NULL,"site_1f22e98c91104993ab412a8ee7fc4726"
"price_fe0808cdc5c84363ad820d9a92bd89c1","prod_134b7089fc2e418fa724d61b7a9b5197","49.33","USD",True,"2025-06-26 19:57:09.354756","2025-06-26 19:57:59.829257","RTACabinetStore.com",NULL,NULL,"65.77","Bright, crisp and modern, this cabinet line has a versatile appeal. The design incorporates the architectural shaker styling with pleasing proportions.","prod_134b7089fc2e418fa724d61b7a9b5197",NULL,"Large Crown 8","https://www.rtacabinetstore.com/RTA-Kitchen-Cabinets/item/SW5-SCM8-5PC",NULL,NULL,NULL,True,"2025-06-26 14:46:28.877149","2025-06-26 14:46:28.877149","2025-06-26 14:46:28.877149",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_c55122556f234d76965ee3b9acc86a3e","RTA Cabinet Store","Large Crown 8","RTA Cabinet Store","Large Crown 8",True,"2025-06-26 14:46:28.87615","2025-06-26 14:46:28.87615",NULL,NULL,NULL,"site_1f22e98c91104993ab412a8ee7fc4726"
"price_18845bb510354d888c3afd6d81071764","prod_0a21073110644b6f8473b9872ec8b1cf","169.37","USD",True,"2025-06-26 19:57:09.354756","2025-06-26 19:57:56.02597","RTACabinetStore.com",NULL,NULL,"225.82","Bright, crisp and modern, this cabinet line has a versatile appeal. The design incorporates the architectural shaker styling with pleasing proportions.","prod_0a21073110644b6f8473b9872ec8b1cf",NULL,"B09-FH","https://www.rtacabinetstore.com/RTA-Kitchen-Cabinets/item/SW5-B09-5PC",NULL,NULL,NULL,True,"2025-06-26 14:46:28.877149","2025-06-26 14:46:28.877149","2025-06-26 14:46:28.877149",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_18d6001c9e3e4935a798e743070ba6e2","RTA Cabinet Store","B09-FH","RTA Cabinet Store","B09-FH",True,"2025-06-26 14:46:28.87615","2025-06-26 14:46:28.87615",NULL,NULL,NULL,"site_1f22e98c91104993ab412a8ee7fc4726"
"price_8dbdfb3fad364c4a9bec71ab9d91e29e","prod_edd1a50d33fc4b6ab36cb85596163789","409.58","USD",True,"2025-06-26 19:57:09.354756","2025-06-26 19:57:54.157543","RTACabinetStore.com",NULL,NULL,"546.11","Bright, crisp and modern, this cabinet line has a versatile appeal. The design incorporates the architectural shaker styling with pleasing proportions.","prod_edd1a50d33fc4b6ab36cb85596163789",NULL,"B30","https://www.rtacabinetstore.com/RTA-Kitchen-Cabinets/item/SW5-B30-5PC",NULL,NULL,NULL,True,"2025-06-26 14:46:28.877149","2025-06-26 14:46:28.877149","2025-06-26 14:46:28.877149",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_31baf0d9190d488eab26f147acb94e3a","RTA Cabinet Store","B30","RTA Cabinet Store","B30",True,"2025-06-26 14:46:28.87615","2025-06-26 14:46:28.87615",NULL,NULL,NULL,"site_1f22e98c91104993ab412a8ee7fc4726"
"price_3375b247c83c44f09bbb00be8f6876f2","prod_168fbe72a5a24a92a4d810c0ac9c8870","327.2","USD",True,"2025-06-26 19:57:09.354756","2025-06-26 19:57:38.697887","RTACabinetStore.com",NULL,NULL,"436.27","Bright, crisp and modern, this cabinet line has a versatile appeal. The design incorporates the architectural shaker styling with pleasing proportions.","prod_168fbe72a5a24a92a4d810c0ac9c8870",NULL,"B24","https://www.rtacabinetstore.com/RTA-Kitchen-Cabinets/item/SW5-B24-5PC",NULL,NULL,NULL,True,"2025-06-26 14:46:28.877149","2025-06-26 14:46:28.877149","2025-06-26 14:46:28.877149",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_f4f512f0c77e4a629100e0eb4115bb5c","RTA Cabinet Store","B24","RTA Cabinet Store","B24",True,"2025-06-26 14:46:28.87615","2025-06-26 14:46:28.87615",NULL,NULL,NULL,"site_1f22e98c91104993ab412a8ee7fc4726"
"price_06fe1618781e42b39a96259a21878be8","prod_d299ca788cac47b19303e0062da25d70","270.23","USD",True,"2025-06-26 19:57:09.354756","2025-06-26 19:57:37.804409","RTACabinetStore.com",NULL,NULL,"360.31","Bright, crisp and modern, this cabinet line has a versatile appeal. The design incorporates the architectural shaker styling with pleasing proportions.","prod_d299ca788cac47b19303e0062da25d70",NULL,"B18","https://www.rtacabinetstore.com/RTA-Kitchen-Cabinets/item/SW5-B18-5PC",NULL,NULL,NULL,True,"2025-06-26 14:46:28.877149","2025-06-26 14:46:28.877149","2025-06-26 14:46:28.877149",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_98044034aa4d45a9be24ace0ffc3548f","RTA Cabinet Store","B18","RTA Cabinet Store","B18",True,"2025-06-26 14:46:28.87615","2025-06-26 14:46:28.87615",NULL,NULL,NULL,"site_1f22e98c91104993ab412a8ee7fc4726"
"price_ecde18d4d1b94a14b4847eab3e249d9e","prod_0213b5e260054f28a7e8cff0c16f763c","280.04","USD",True,"2025-06-26 19:57:09.354756","2025-06-26 19:57:36.697184","RTACabinetStore.com",NULL,NULL,"373.39","Bright, crisp and modern, this cabinet line has a versatile appeal. The design incorporates the architectural shaker styling with pleasing proportions.","prod_0213b5e260054f28a7e8cff0c16f763c",NULL,"SB36","https://www.rtacabinetstore.com/RTA-Kitchen-Cabinets/item/SW5-SB36-5PC",NULL,NULL,NULL,True,"2025-06-26 14:46:28.877149","2025-06-26 14:46:28.877149","2025-06-26 14:46:28.877149",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_ba371c405cf24071b70254ae67107910","RTA Cabinet Store","SB36","RTA Cabinet Store","SB36",True,"2025-06-26 14:46:28.87615","2025-06-26 14:46:28.87615",NULL,NULL,NULL,"site_1f22e98c91104993ab412a8ee7fc4726"
"price_84b1ad18b8274bde8508013c329d0a79","prod_3be8c4c4b0774522828da47f71879b29","14.42","USD",True,"2025-06-26 19:57:09.354756","2025-06-26 19:57:36.37519","RTACabinetStore.com",NULL,NULL,"19.23","Bright, crisp and modern, this cabinet line has a versatile appeal. The design incorporates the architectural shaker styling with pleasing proportions.","prod_3be8c4c4b0774522828da47f71879b29",NULL,"Toe Kick 8","https://www.rtacabinetstore.com/RTA-Kitchen-Cabinets/item/SW5-TKS8-5PC",NULL,NULL,NULL,True,"2025-06-26 14:46:28.877149","2025-06-26 14:46:28.877149","2025-06-26 14:46:28.877149",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_7c3f70c97e6d48da8c34d847cd5eae12","RTA Cabinet Store","Toe Kick 8","RTA Cabinet Store","Toe Kick 8",True,"2025-06-26 14:46:28.87615","2025-06-26 14:46:28.87615",NULL,NULL,NULL,"site_1f22e98c91104993ab412a8ee7fc4726"
"price_9a0ae8cb81b84fb0add589841db81213","prod_d299ca788cac47b19303e0062da25d70","270.23","USD",True,"2025-06-26 19:53:32.566518","2025-06-26 19:54:00.753705","RTACabinetStore.com",NULL,NULL,"360.31","Bright, crisp and modern, this cabinet line has a versatile appeal. The design incorporates the architectural shaker styling with pleasing proportions.","prod_d299ca788cac47b19303e0062da25d70",NULL,"B18","https://www.rtacabinetstore.com/RTA-Kitchen-Cabinets/item/SW5-B18-5PC",NULL,NULL,NULL,True,"2025-06-26 14:46:28.877149","2025-06-26 14:46:28.877149","2025-06-26 14:46:28.877149",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_98044034aa4d45a9be24ace0ffc3548f","RTA Cabinet Store","B18","RTA Cabinet Store","B18",True,"2025-06-26 14:46:28.87615","2025-06-26 14:46:28.87615",NULL,NULL,NULL,"site_1f22e98c91104993ab412a8ee7fc4726"
"price_660b6317bea14fd887ffb6cd275dd76c","prod_8cfff4e69c6c42508da85c57bb1b1189","906.07","USD",False,"2025-06-26 19:53:32.566518","2025-06-26 19:56:08.759368","TheRTAStore.com",NULL,NULL,NULL,"Width 36"" | Height 34-1/2"" | Depth 24"" Lazy susan corner cabinet with a bi-fold door and 2 wood lazy susan shelves. It will take up 36"" of wall space from the corner out, on each wall. **Box may read BER as the SKU code **","prod_8cfff4e69c6c42508da85c57bb1b1189",NULL,"SW-LSB36","https://www.thertastore.com/kitchen-cabinets/rta-kitchen-cabinets/brilliant-white-shaker/brilliant-white-shaker-36-lazy-susan-base-cabinet-422412-47704.html",NULL,NULL,NULL,True,"2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_02e2a18096ec4d8282c923be5adab43b","RTA Cabinet Store","LS36","The RTA Store","LS36",True,"2025-06-26 18:37:21.467723","2025-06-26 18:37:21.467723",NULL,NULL,NULL,"site_0ee8ef005e5b4d4b9e2fd7a78934f1ec"
"price_e097f62691fa42f2825dba64e21b259f","prod_83a2e60839414e5b8e9a9266a3cc8f6a","421.07","USD",False,"2025-06-26 19:53:32.566518","2025-06-26 19:55:50.853957","TheRTAStore.com",NULL,NULL,NULL,"Width 24"" | Height 36"" | Depth 12""2 door wall cabinet that comes with 2 shelves. Cabinet has butt doors.","prod_83a2e60839414e5b8e9a9266a3cc8f6a",NULL,"SW-W2436","https://www.thertastore.com/kitchen-cabinets/rta-kitchen-cabinets/brilliant-white-shaker/brilliant-white-shaker-24x36-wall-cabinet-47602.html ",NULL,NULL,NULL,True,"2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_f1b73ec1d47642b3b23d4261d9102ef6","RTA Cabinet Store","W2436","The RTA Store","W2436",True,"2025-06-26 18:37:21.467723","2025-06-26 18:37:21.467723",NULL,NULL,NULL,"site_0ee8ef005e5b4d4b9e2fd7a78934f1ec"
"price_b66506e126ad40ff954c5f661c34b06c","prod_a9886dc4a72547619e7383dc12b86349","492.61","USD",False,"2025-06-26 19:53:32.566518","2025-06-26 19:55:45.229114","TheRTAStore.com",NULL,NULL,NULL,"Width 30"" | Height 36"" | Depth 12""2 door wall cabinet that comes with 2 shelves. Cabinet has butt doors.","prod_a9886dc4a72547619e7383dc12b86349",NULL,"SW-W3036","https://www.thertastore.com/kitchen-cabinets/rta-kitchen-cabinets/brilliant-white-shaker/brilliant-white-shaker-30x36-wall-cabinet-47669.html",NULL,NULL,NULL,True,"2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_82ea3083eb2a430b9fa16ef551625803","RTA Cabinet Store","W3036","The RTA Store","W3036",True,"2025-06-26 18:37:21.467723","2025-06-26 18:37:21.467723",NULL,NULL,NULL,"site_0ee8ef005e5b4d4b9e2fd7a78934f1ec"
"price_c9f12bee8f0641b89fa472f7041b87fa","prod_171d63c297ec43aba261d2cc18ac3cb2","673.07","USD",False,"2025-06-26 19:53:32.566518","2025-06-26 19:55:38.913101","TheRTAStore.com",NULL,NULL,NULL,"Width 24"" | Height 34-1/2"" | Depth 24"" 3 drawer base cabinet. Top drawer front is 6-1/4""H, bottom 2 drawer fronts are 11-1/8""H.","prod_171d63c297ec43aba261d2cc18ac3cb2",NULL,"SW-3DB24","https://www.thertastore.com/kitchen-cabinets/rta-kitchen-cabinets/brilliant-white-shaker/brilliant-white-shaker-24-3-drawer-base-cabinet-47583.html ",NULL,NULL,NULL,True,"2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_63ff591b40fe4c6793002d14bf91226f","RTA Cabinet Store","DB24","The RTA Store","DB24",True,"2025-06-26 18:37:21.467723","2025-06-26 18:37:21.467723",NULL,NULL,NULL,"site_0ee8ef005e5b4d4b9e2fd7a78934f1ec"
"price_6f51be6360d949e4beb5459b78179f65","prod_9a068aa78b124ffd9ac75af1d8d8b358","603.26","USD",False,"2025-06-26 19:53:32.566518","2025-06-26 19:55:36.697197","TheRTAStore.com",NULL,NULL,NULL,"Width 30"" | Height 34-1/2"" | Depth 24"" 2 door base cabinet with 1 drawer and 1 shelf. Cabinet has butt doors.","prod_9a068aa78b124ffd9ac75af1d8d8b358",NULL,"SW-B30S","https://www.thertastore.com/kitchen-cabinets/rta-kitchen-cabinets/brilliant-white-shaker/brilliant-white-shaker-30-base-cabinet-1-drawer-98749.html",NULL,NULL,NULL,True,"2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_30ccffc148cb45aca7740dee89c680db","RTA Cabinet Store","B30","The RTA Store","B30",True,"2025-06-26 18:37:21.467723","2025-06-26 18:37:21.467723",NULL,NULL,NULL,"site_0ee8ef005e5b4d4b9e2fd7a78934f1ec"
"price_cf08283b0d8e459ca77120dd978f4e1d","prod_2e1ae857f549418f9acb2b61c213de8d","249.47","USD",False,"2025-06-26 19:53:32.566518","2025-06-26 19:55:36.173017","TheRTAStore.com",NULL,NULL,NULL,"Width 9"" | Height 34-1/2"" | Depth 24"" Base tray cabinet with 1 full height door and no shelves.","prod_2e1ae857f549418f9acb2b61c213de8d",NULL,"SW-BT9","https://www.thertastore.com/kitchen-cabinets/rta-kitchen-cabinets/brilliant-white-shaker/brilliant-white-shaker-09-base-tray-cabinet-47514.html ",NULL,NULL,NULL,True,"2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_771cee4f14d5433d9d8afa2132f622a7","RTA Cabinet Store","B09-FH","The RTA Store","B09-FH",True,"2025-06-26 18:37:21.467723","2025-06-26 18:37:21.467723",NULL,NULL,NULL,"site_0ee8ef005e5b4d4b9e2fd7a78934f1ec"
"price_b7639fef60134cf2aa157868a67809e0","prod_f47402eaa01f42f798472d8af1a9776a","497.68","USD",False,"2025-06-26 19:53:32.566518","2025-06-26 19:55:15.098975","TheRTAStore.com",NULL,NULL,NULL,"Width 24"" | Height 34-1/2"" | Depth 24"" 2 door base cabinet with 1 drawer and 1 shelf. Cabinet has butt doors.","prod_f47402eaa01f42f798472d8af1a9776a",NULL,"SW-B24","https://www.thertastore.com/kitchen-cabinets/rta-kitchen-cabinets/brilliant-white-shaker/brilliant-white-shaker-24-base-cabinet-47588.html ",NULL,NULL,NULL,True,"2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_c14df03d0783445d96444a8c2de0559a","RTA Cabinet Store","B24","The RTA Store","B24",True,"2025-06-26 18:37:21.467723","2025-06-26 18:37:21.467723",NULL,NULL,NULL,"site_0ee8ef005e5b4d4b9e2fd7a78934f1ec"
